"id","mtime","file","mtype","refname","fullname","name","rank","description","license","privileged","disclosure_date","default_target","default_action","stance","ready","ref_names","author_names"
1184,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/scada/multi_cip_command.rb","auxiliary","admin/scada/multi_cip_command","auxiliary/admin/scada/multi_cip_command","Allen-Bradley/Rockwell Automation EtherNet/IP CIP Commands",300,"The EtnerNet/IP CIP protocol allows a number of unauthenticated commands to a PLC which implements the protocol. This module implements the CPU STOP command, as well as the ability to crash the Ethernet card in an affected device.  This module is based on the original 'ethernetip-multi.rb' Basecamp module from DigitalBond.","Metasploit Framework License (BSD)","f","2012-01-19 00:00:00",,,"aggressive","t","URL-http://www.digitalbond.com/tools/basecamp/metasploit-modules/","K. Reid Wightman <wightman@digitalbond.com>, Ruben Santamarta <ruben@reversemode.com>, todb <todb@metasploit.com>"
1185,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/serverprotect/file.rb","auxiliary","admin/serverprotect/file","auxiliary/admin/serverprotect/file","TrendMicro ServerProtect File Access",300,"This modules exploits a remote file access flaw in the ServerProtect Windows  Server RPC service. Please see the action list (or the help output) for more  information.","Metasploit Framework License (BSD)","f",,,,"aggressive","t","CVE-2007-6507, OSVDB-44318, URL-http://www.zerodayinitiative.com/advisories/ZDI-07-077.html","toto"
1186,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/smb/check_dir_file.rb","auxiliary","admin/smb/check_dir_file","auxiliary/admin/smb/check_dir_file","SMB Scanner Check File/Directory Utility",300,"This module is useful when checking an entire network of SMB hosts for the presence of a known file or directory. An example would be to scan all systems for the presence of antivirus or known malware outbreak. Typically you must set RPATH, SMBUser, SMBDomain and SMBPass to operate correctly.","Metasploit Framework License (BSD)","f",,,,"aggressive","t",,"patrick <patrick@osisecurity.com.au>"
1187,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/smb/list_directory.rb","auxiliary","admin/smb/list_directory","auxiliary/admin/smb/list_directory","SMB Directory Listing Utility",300,"This module lists the directory of a target share and path. The only reason  to use this module is if your existing SMB client is not able to support the features  of the Metasploit Framework that you need, like pass-the-hash authentication.","Metasploit Framework License (BSD)","f",,,,"aggressive","t",,"hdm <hdm@metasploit.com>, mubix <mubix@hak5.org>"
1188,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/smb/psexec_command.rb","auxiliary","admin/smb/psexec_command","auxiliary/admin/smb/psexec_command","Microsoft Windows Authenticated Command Execution",300,"This module uses a valid administrator username and password to execute an arbitrary command on one or more hosts, using a similar technique than the ""psexec"" utility provided by SysInternals. Daisy chaining commands with '&' does not work and users shouldn't try it. This module is useful because it doesn't need to upload any binaries to the target machine.","Metasploit Framework License (BSD)","f",,,,"aggressive","t","CVE-1999-0504, OSVDB-3106, URL-http://sourceforge.net/projects/smbexec/, URL-http://technet.microsoft.com/en-us/sysinternals/bb897553.aspx, URL-http://www.accuvant.com/blog/2012/11/13/owning-computers-without-shell-access","Royce Davis @R3dy__ <rdavis@accuvant.com>"
1189,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/smb/psexec_ntdsgrab.rb","auxiliary","admin/smb/psexec_ntdsgrab","auxiliary/admin/smb/psexec_ntdsgrab","PsExec NTDS.dit And SYSTEM Hive Download Utility",300,"This module authenticates to an Active Directory Domain Controller and creates a volume shadow copy of the %SYSTEMDRIVE%. It then pulls down copies of the ntds.dit file as well as the SYSTEM hive and stores them. The ntds.dit and SYSTEM hive copy can be used in combination with other tools for offline extraction of AD password hashes. All of this is done without uploading a single binary to the target host.","Metasploit Framework License (BSD)","f",,,,"aggressive","t","URL-http://sourceforge.net/projects/smbexec, URL-http://www.accuvant.com/blog/2012/11/13/owning-computers-without-shell-access","Royce Davis <rdavis@accuvant.com>"
1190,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/smb/samba_symlink_traversal.rb","auxiliary","admin/smb/samba_symlink_traversal","auxiliary/admin/smb/samba_symlink_traversal","Samba Symlink Directory Traversal",300,"This module exploits a directory traversal flaw in the Samba  CIFS server. To exploit this flaw, a writeable share must be specified.  The newly created directory will link to the root filesystem.","Metasploit Framework License (BSD)","f",,,,"aggressive","t","OSVDB-62145, URL-http://www.samba.org/samba/news/symlink_attack.html","hdm <hdm@metasploit.com>, kcope"
1191,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/smb/upload_file.rb","auxiliary","admin/smb/upload_file","auxiliary/admin/smb/upload_file","SMB File Upload Utility",300,"This module uploads a file to a target share and path. The only reason  to use this module is if your existing SMB client is not able to support the features  of the Metasploit Framework that you need, like pass-the-hash authentication.","Metasploit Framework License (BSD)","f",,,,"aggressive","t",,"hdm <hdm@metasploit.com>"
1192,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/sunrpc/solaris_kcms_readfile.rb","auxiliary","admin/sunrpc/solaris_kcms_readfile","auxiliary/admin/sunrpc/solaris_kcms_readfile","Solaris KCMS + TTDB Arbitrary File Read",300,"This module targets a directory traversal vulnerability in the kcms_server component from the Kodak Color Management System. By utilizing the ToolTalk Database Server\'s TT_ISBUILD procedure, an attacker can bypass existing directory traversal validation and read arbitrary files.  Vulnerable systems include Solaris 2.5 - 9 SPARC and x86. Both kcms_server and rpc.ttdbserverd must be running on the target host.","Metasploit Framework License (BSD)","f","2003-01-22 00:00:00",,,"aggressive","t","BID-6665, CVE-2003-0027, OSVDB-8201, URL-http://marc.info/?l=bugtraq&m=104326556329850&w=2, URL-http://sunsolve.sun.com/search/document.do?assetkey=1-77-1000898.1-1","jduck <jduck@metasploit.com>, vlad902 <vlad902@gmail.com>"
1193,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/tftp/tftp_transfer_util.rb","auxiliary","admin/tftp/tftp_transfer_util","auxiliary/admin/tftp/tftp_transfer_util","TFTP File Transfer Utility",300,"This module will transfer a file to or from a remote TFTP server. Note that the target must be able to connect back to the Metasploit system, and NAT traversal for TFTP is often unsupported.  Two actions are supported: ""Upload"" and ""Download,"" which behave as one might expect -- use 'set action Actionname' to use either mode of operation.  If ""Download"" is selected, at least one of FILENAME or REMOTE_FILENAME must be set. If ""Upload"" is selected, either FILENAME must be set to a valid path to a source file, or FILEDATA must be populated. FILENAME may be a fully qualified path, or the name of a file in the Msf::Config.local_directory or Msf::Config.data_directory.","Metasploit Framework License (BSD)","f",,,"Upload","aggressive","t","URL-http://www.faqs.org/rfcs/rfc1350.html, URL-http://www.networksorcery.com/enp/protocol/tftp.htm","todb <todb@metasploit.com>"
1194,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/tikiwiki/tikidblib.rb","auxiliary","admin/tikiwiki/tikidblib","auxiliary/admin/tikiwiki/tikidblib","TikiWiki Information Disclosure",300,"A vulnerability has been reported in Tikiwiki, which can be exploited by a anonymous user to dump the MySQL user & passwd just by creating a mysql error with the ""sort_mode"" var.  The vulnerability was reported in Tikiwiki version 1.9.5.","Metasploit Framework License (BSD)","f","2006-11-01 00:00:00",,"Download","aggressive","t","BID-20858, CVE-2006-5702, OSVDB-30172, URL-http://secunia.com/advisories/22678/","Matteo Cantoni <goony@nothink.org>"
1195,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vmware/poweroff_vm.rb","auxiliary","admin/vmware/poweroff_vm","auxiliary/admin/vmware/poweroff_vm","VMWare Power Off Virtual Machine",300,"This module will log into the Web API of VMWare and try to power off a specified Virtual Machine.","Metasploit Framework License (BSD)","f",,,,"aggressive","t",,"theLightCosine <theLightCosine@metasploit.com>"
1196,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vmware/poweron_vm.rb","auxiliary","admin/vmware/poweron_vm","auxiliary/admin/vmware/poweron_vm","VMWare Power On Virtual Machine",300,"This module will log into the Web API of VMWare and try to power on a specified Virtual Machine.","Metasploit Framework License (BSD)","f",,,,"aggressive","t",,"theLightCosine <theLightCosine@metasploit.com>"
1197,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vmware/tag_vm.rb","auxiliary","admin/vmware/tag_vm","auxiliary/admin/vmware/tag_vm","VMWare Tag Virtual Machine",300,"This module will log into the Web API of VMWare and 'tag' a specified Virtual Machine. It does this by logging a user event with user supplied text","Metasploit Framework License (BSD)","f",,,,"aggressive","t",,"theLightCosine <theLightCosine@metasploit.com>"
1198,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vmware/terminate_esx_sessions.rb","auxiliary","admin/vmware/terminate_esx_sessions","auxiliary/admin/vmware/terminate_esx_sessions","VMWare Terminate ESX Login Sessions",300,"This module will log into the Web API of VMWare and try to terminate user login sessions as specified by the session keys.","Metasploit Framework License (BSD)","f",,,,"aggressive","t",,"theLightCosine <theLightCosine@metasploit.com>"
1199,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vnc/realvnc_41_bypass.rb","auxiliary","admin/vnc/realvnc_41_bypass","auxiliary/admin/vnc/realvnc_41_bypass","RealVNC NULL Authentication Mode Bypass",300,"This module exploits an Authentication bypass Vulnerability in RealVNC Server version 4.1.0 and 4.1.1. It sets up a proxy listener on LPORT and proxies to the target server  The AUTOVNC option requires that vncviewer be installed on the attacking machine.","Metasploit Framework License (BSD)","f","2006-05-15 00:00:00",,,"aggressive","t","BID-17978, CVE-2006-2369, OSVDB-25479, URL-http://secunia.com/advisories/20107/","hdm <hdm@metasploit.com>, theLightCosine <theLightCosine@metasploit.com>"
1200,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vxworks/apple_airport_extreme_password.rb","auxiliary","admin/vxworks/apple_airport_extreme_password","auxiliary/admin/vxworks/apple_airport_extreme_password","Apple Airport Extreme Password Extraction (WDBRPC)",300,"This module can be used to read the stored password of a vulnerable  Apple Airport Extreme access point. Only a small number of firmware versions  have the WDBRPC service running, however the factory configuration was  vulnerable. It appears that firmware versions 5.0.x as well as 5.1.x are  susceptible to this issue. Once the password is obtained, the access point  can be managed using the Apple AirPort utility.","Metasploit Framework License (BSD)","f",,,,"aggressive","t","OSVDB-66842, URL-http://blog.metasploit.com/2010/08/vxworks-vulnerabilities.html, US-CERT-VU-362332","hdm <hdm@metasploit.com>"
1201,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vxworks/dlink_i2eye_autoanswer.rb","auxiliary","admin/vxworks/dlink_i2eye_autoanswer","auxiliary/admin/vxworks/dlink_i2eye_autoanswer","D-Link i2eye Video Conference AutoAnswer (WDBRPC)",300,"This module can be used to enable auto-answer mode for the D-Link  i2eye video conferencing system. Once this setting has been flipped,  the device will accept incoming video calls without acknowledgement.  The NetMeeting software included in Windows XP can be used to connect  to this device. The i2eye product is no longer supported by the vendor  and all models have reached their end of life (EOL).","Metasploit Framework License (BSD)","f",,,,"aggressive","t","OSVDB-66842, URL-http://blog.metasploit.com/2010/08/vxworks-vulnerabilities.html, US-CERT-VU-362332","hdm <hdm@metasploit.com>"
1202,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vxworks/wdbrpc_memory_dump.rb","auxiliary","admin/vxworks/wdbrpc_memory_dump","auxiliary/admin/vxworks/wdbrpc_memory_dump","VxWorks WDB Agent Remote Memory Dump",300,"This module provides the ability to dump the system memory of a VxWorks target through WDBRPC","Metasploit Framework License (BSD)","f",,,"Download","aggressive","t","OSVDB-66842, URL-http://blog.metasploit.com/2010/08/vxworks-vulnerabilities.html, US-CERT-VU-362332","hdm <hdm@metasploit.com>"
1203,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/vxworks/wdbrpc_reboot.rb","auxiliary","admin/vxworks/wdbrpc_reboot","auxiliary/admin/vxworks/wdbrpc_reboot","VxWorks WDB Agent Remote Reboot",300,"This module provides the ability to reboot a VxWorks target through WDBRPC","Metasploit Framework License (BSD)","f",,,"Reboot","aggressive","t","OSVDB-66842, URL-http://blog.metasploit.com/2010/08/vxworks-vulnerabilities.html, US-CERT-VU-362332","hdm <hdm@metasploit.com>"
1204,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/auxiliary/admin/webmin/edit_html_fileaccess.rb","auxiliary","admin/webmin/edit_html_fileaccess","auxiliary/admin/webmin/edit_html_fileaccess","Webmin edit_html.cgi file Parameter Traversal Arbitrary File Access",300,"This module exploits a directory traversal in Webmin 1.580. The vulnerability exists in the edit_html.cgi component and allows an authenticated user with access to the File Manager Module to access arbitrary files with root privileges. The module has been tested successfully with Webim 1.580 over Ubuntu 10.04.","Metasploit Framework License (BSD)","f","2012-09-06 00:00:00",,"Download","aggressive","t","BID-55446, CVE-2012-2983, OSVDB-85247, URL-http://www.americaninfosec.com/research/dossiers/AISG-12-002.pdf, URL-https://github.com/webmin/webmin/commit/4cd7bad70e23e4e19be8ccf7b9f245445b2b3b80","Unknown, juan vazquez <juan.vazquez@metasploit.com>"
