Nasdaq Traded|Symbol|Security Name|Listing Exchange|Market Category|ETF|Round Lot Size|Test Issue|Financial Status|CQS Symbol|NASDAQ Symbol|NextShares
Y|NDP|Tortoise Energy Independence Fund, Inc. Common Stock|N| |N|100|N||NDP|NDP|N
Y|NDRA|ENDRA Life Sciences Inc. - Common Stock|Q|S|N|100|N|N||NDRA|N
Y|NDRAW|ENDRA Life Sciences Inc. - Warrants|Q|S|N|100|N|N||NDRAW|N
Y|NDRO|Enduro Royalty Trust Trust Units representing beneficial interest in the trust|N| |N|100|N||NDRO|NDRO|N
Y|NDSN|Nordson Corporation - Common Stock|Q|Q|N|100|N|N||NDSN|N
Y|NE|Noble Corporation Ordinary Shares (UK)|N| |N|100|N||NE|NE|N
Y|NEA|Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01|N| |N|100|N||NEA|NEA|N
Y|NEAR|iShares Short Maturity Bond ETF|Z| |Y|100|N||NEAR|NEAR|N
Y|NEBU|Nebula Acquisition Corporation - Class A Common Stock|Q|S|N|100|N|N||NEBU|N
Y|NEBUU|Nebula Acquisition Corporation - Unit|Q|S|N|100|N|N||NEBUU|N
Y|NEBUW|Nebula Acquisition Corporation - Warrant|Q|S|N|100|N|N||NEBUW|N
Y|NEE|NextEra Energy, Inc. Common Stock|N| |N|100|N||NEE|NEE|N
Y|NEE$I|NextEra Energy, Inc. Series I Junior Subordinated Debentures due November 15, 2072|N| |N|100|N||NEEpI|NEE-I|N
Y|NEE$J|NextEra Energy, Inc. Series J Junior Subordinated Debentures due January 15, 2073|N| |N|100|N||NEEpJ|NEE-J|N
Y|NEE$K|NextEra Energy, Inc. Series K Junior Subordinated Debentures due June 1, 2076|N| |N|100|N||NEEpK|NEE-K|N
Y|NEE$Q|NextEra Energy, Inc. Corporate Units|N| |N|100|N||NEEpQ|NEE-Q|N
Y|NEE$R|NextEra Energy, Inc. Corporate Units expiring 09/01/2019|N| |N|100|N||NEEpR|NEE-R|N
Y|NEM|Newmont Mining Corporation|N| |N|100|N||NEM|NEM|N
Y|NEN|New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership|A| |N|100|N||NEN|NEN|N
Y|NEO|NeoGenomics, Inc. - Common Stock|Q|S|N|100|N|N||NEO|N
Y|NEOG|Neogen Corporation - Common Stock|Q|Q|N|100|N|N||NEOG|N
Y|NEON|Neonode Inc. - Common Stock|Q|S|N|100|N|D||NEON|N
Y|NEOS|Neos Therapeutics, Inc. - Common Stock|Q|G|N|100|N|N||NEOS|N
Y|NEP|NextEra Energy Partners, LP Common Units representing limited partner interests|N| |N|100|N||NEP|NEP|N
Y|NEPT|Neptune Technologies & Bioresources Inc - Ordinary Shares|Q|S|N|100|N|N||NEPT|N
Y|NERV|Minerva Neurosciences, Inc - Common Stock|Q|G|N|100|N|N||NERV|N
Y|NES|Nuverra Environmental Solutions, Inc. Common Stock|A| |N|100|N||NES|NES|N
Y|NESR|National Energy Services Reunited Corp. - Ordinary Shares|Q|S|N|100|N|N||NESR|N
Y|NESRW|National Energy Services Reunited Corp. - Warrant|Q|S|N|100|N|N||NESRW|N
Y|NETE|Net Element, Inc. - Common Stock|Q|S|N|100|N|D||NETE|N
Y|NETS|Netshoes (Cayman) Limited Common Shares|N| |N|100|N||NETS|NETS|N
Y|NEU|NewMarket Corp Common Stock|N| |N|100|N||NEU|NEU|N
Y|NEV|Nuveen Enhanced Municipal Value Fund Common Shares of Beneficial Interest|N| |N|100|N||NEV|NEV|N
Y|NEWA|Newater Technology, Inc. - Ordinary Shares|Q|S|N|100|N|N||NEWA|N
Y|NEWM|New Media Investment Group Inc. Common Stock|N| |N|100|N||NEWM|NEWM|N
Y|NEWR|New Relic, Inc. Common Stock|N| |N|100|N||NEWR|NEWR|N
Y|NEWT|Newtek Business Services Corp. - Common Stock|Q|G|N|100|N|N||NEWT|N
Y|NEWTI|Newtek Business Services Corp. - 6.25% Notes Due 2023|Q|G|N|100|N|N||NEWTI|N
Y|NEWTZ|Newtek Business Services Corp. - Notes due 2022|Q|G|N|100|N|N||NEWTZ|N
Y|NEXA|Nexa Resources S.A. Common Shares|N| |N|100|N||NEXA|NEXA|N
Y|NEXT|NextDecade Corporation - Common Stock|Q|S|N|100|N|N||NEXT|N
Y|NFBK|Northfield Bancorp, Inc. - Common Stock|Q|Q|N|100|N|N||NFBK|N
Y|NFEC|NF Energy Saving Corporation - Common Stock|Q|S|N|100|N|N||NFEC|N
Y|NFG|National Fuel Gas Company Common Stock|N| |N|100|N||NFG|NFG|N
Y|NFJ|AllianzGI NFJ Dividend, Interest & Premium Strategy Fund|N| |N|100|N||NFJ|NFJ|N
Y|NFLT|Virtus Newfleet Multi-Sector Bond ETF|P| |Y|100|N||NFLT|NFLT|N
Y|NFLX|Netflix, Inc. - Common Stock|Q|Q|N|100|N|N||NFLX|N
Y|NFO|PowerShares Insider Sentiment Portfolio|P| |Y|100|N||NFO|NFO|N
Y|NFRA|FlexShares STOXX Global Broad Infrastructure Index Fund|P| |Y|100|N||NFRA|NFRA|N
Y|NFTY|First Trust India Nifty 50 Equal Weight ETF|Q|G|Y|100|N|N||NFTY|N
Y|NFX|Newfield Exploration Company Common Stock|N| |N|100|N||NFX|NFX|N
Y|NG|Novagold Resources Inc.|A| |N|100|N||NG|NG|N
Y|NGD|New Gold Inc.|A| |N|100|N||NGD|NGD|N
Y|NGE|Global X MSCI Nigeria ETF|P| |Y|100|N||NGE|NGE|N
Y|NGG|National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares|N| |N|100|N||NGG|NGG|N
Y|NGHC|National General Holdings Corp - Common Stock|Q|G|N|100|N|N||NGHC|N
Y|NGHCN|National General Holdings Corp - Depositary Shares, each representing 1/40th of a share of 7.50% Non-Cumulative Preferred Stock, Series C|Q|G|N|100|N|N||NGHCN|N
Y|NGHCO|National General Holdings Corp - Depositary Shares|Q|G|N|100|N|N||NGHCO|N
Y|NGHCP|National General Holdings Corp - 7.50% Non-Cumulative Preferred Stock, Series A|Q|G|N|100|N|N||NGHCP|N
Y|NGHCZ|National General Holdings Corp - 7.625% Subordinated Notes due 2055|Q|G|N|100|N|N||NGHCZ|N
Y|NGL|NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests|N| |N|100|N||NGL|NGL|N
Y|NGL$B|NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests|N| |N|100|N||NGLpB|NGL-B|N
Y|NGLS$A|Targa Resources Partners LP 9.00% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing preferred equity interests|N| |N|100|N||NGLSpA|NGLS-A|N
Y|NGS|Natural Gas Services Group, Inc. Common Stock|N| |N|100|N||NGS|NGS|N
Y|NGVC|Natural Grocers by Vitamin Cottage, Inc. Common Stock|N| |N|100|N||NGVC|NGVC|N
Y|NGVT|Ingevity Corporation Common Stock |N| |N|100|N||NGVT|NGVT|N
Y|NH|NantHealth, Inc. - Common Stock|Q|Q|N|100|N|N||NH|N
Y|NHA|Nuveen Municipal 2021 Target Term Fund Fund|N| |N|100|N||NHA|NHA|N
Y|NHC|National HealthCare Corporation Common Stock|A| |N|100|N||NHC|NHC|N
Y|NHF|NexPoint Strategic Opportunities Fund|N| |N|100|N||NHF|NHF|N
Y|NHI|National Health Investors, Inc. Common Stock|N| |N|100|N||NHI|NHI|N
Y|NHLD|National Holdings Corporation - Common Stock|Q|S|N|100|N|N||NHLD|N
Y|NHLDW|National Holdings Corporation - Warrants|Q|S|N|100|N|N||NHLDW|N
Y|NHS|Neuberger Berman High Yield Strategies Fund|A| |N|100|N||NHS|NHS|N
Y|NHTC|Natural Health Trends Corp. - Commn Stock|Q|S|N|100|N|N||NHTC|N
Y|NI|NiSource Inc Common Stock|N| |N|100|N||NI|NI|N
Y|NIB|iPath Bloomberg Cocoa Subindex Total Return SM IndexETN|P| |N|100|N||NIB|NIB|N
Y|NICE|NICE Ltd - American Depositary Shares each representing one Ordinary Share|Q|Q|N|100|N|N||NICE|N
Y|NICK|Nicholas Financial, Inc. - Common Stock|Q|Q|N|100|N|N||NICK|N
Y|NID|Nuveen Intermediate Duration Municipal Term Fund Common Shares of Beneficial Interest|N| |N|100|N||NID|NID|N
Y|NIE|AllianzGI Equity & Convertible Income Fund|N| |N|100|N||NIE|NIE|N
Y|NIHD|NII Holdings, Inc. - Common Stock|Q|Q|N|100|N|N||NIHD|N
Y|NIM|Nuveen Select Maturities Municipal Fund Common Stock|N| |N|100|N||NIM|NIM|N
Y|NINE|Nine Energy Service, Inc. Common Stock|N| |N|100|N||NINE|NINE|N
Y|NIQ|Nuveenn Intermediate Duration Quality Municipal Term Fund Common Shares of Beneficial Interest|N| |N|100|N||NIQ|NIQ|N
Y|NITE|Nightstar Therapeutics plc - American Depositary Shares|Q|Q|N|100|N|N||NITE|N
Y|NJR|NewJersey Resources Corporation Common Stock|N| |N|100|N||NJR|NJR|N
Y|NJV|Nuveen New Jersey Municipal Value Fund Common Shares of Beneficial Interest|N| |N|100|N||NJV|NJV|N
Y|NK|NantKwest, Inc. - Common Stock|Q|Q|N|100|N|N||NK|N
Y|NKE|Nike, Inc. Common Stock|N| |N|100|N||NKE|NKE|N
Y|NKG|Nuveen Georgia Quality Municipal Income Fund |N| |N|100|N||NKG|NKG|N
Y|NKSH|National Bankshares, Inc. - Common Stock|Q|S|N|100|N|N||NKSH|N
Y|NKTR|Nektar Therapeutics - Common Stock|Q|Q|N|100|N|N||NKTR|N
Y|NKX|Nuveen California AMT-Free Quality Municipal Income Fund|N| |N|100|N||NKX|NKX|N
Y|NL|NL Industries, Inc. Common Stock|N| |N|100|N||NL|NL|N
Y|NLNK|NewLink Genetics Corporation - Common Stock|Q|G|N|100|N|N||NLNK|N
Y|NLR|VanEck Vectors Uranium & Nuclear Energy ETF|P| |Y|100|N||NLR|NLR|N
Y|NLS|Nautilus, Inc. Common Stock|N| |N|100|N||NLS|NLS|N
Y|NLSN|Nielsen N.V. Ordinary Shares|N| |N|100|N||NLSN|NLSN|N
Y|NLST|Netlist, Inc. - Common Stock|Q|S|N|100|N|D||NLST|N
Y|NLY|Annaly Capital Management Inc Common Stock|N| |N|100|N||NLY|NLY|N
Y|NLY$C|Annaly Capital Management Inc 7.625% Series C Cumulative Redeemable Preferred Stock|N| |N|100|N||NLYpC|NLY-C|N
Y|NLY$D|Annaly Capital Management Inc Preferred Series D|N| |N|100|N||NLYpD|NLY-D|N
Y|NLY$F|Annaly Capital Management Inc 6.95% Series F|N| |N|100|N||NLYpF|NLY-F|N
Y|NLY$G|Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock|N| |N|100|N||NLYpG|NLY-G|N
Y|NM|Navios Maritime Holdings Inc. Common Stock|N| |N|100|N||NM|NM|N
Y|NM$G|Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perpetual Preferred Series G (Marshall Islands)|N| |N|100|N||NMpG|NM-G|N
Y|NM$H|Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%|N| |N|100|N||NMpH|NM-H|N
Y|NMFC|New Mountain Finance Corporation Common Stock|N| |N|100|N||NMFC|NMFC|N
Y|NMI|Nuveen Municipal Income Fund, Inc. Common Stock|N| |N|100|N||NMI|NMI|N
Y|NMIH|NMI Holdings Inc - Common Stock|Q|G|N|100|N|N||NMIH|N
Y|NMK$B|Niagara Mohawk Holdings, Inc. Preferred Stock|N| |N|10|N||NMKpB|NMK-B|N
Y|NMK$C|Niagara Mohawk Holdings, Inc. Preferred Stock|N| |N|10|N||NMKpC|NMK-C|N
Y|NML|Neuberger Berman MLP Income Fund Inc. Common Stock|A| |N|100|N||NML|NML|N
Y|NMM|Navios Maritime Partners LP Common Units Representing Limited Partner Interests|N| |N|100|N||NMM|NMM|N
Y|NMR|Nomura Holdings Inc ADR American Depositary Shares|N| |N|100|N||NMR|NMR|N
Y|NMRD|Nemaura Medical Inc. - Common Stock|Q|S|N|100|N|N||NMRD|N
Y|NMRK|Newmark Group, Inc. - Class A Common Stock|Q|Q|N|100|N|N||NMRK|N
Y|NMS|Nuveen Minnesota Quality Municipal Income Fund |N| |N|100|N||NMS|NMS|N
Y|NMT|Nuveen Massachusetts Quality Municipal Income Fund Common Stock|N| |N|100|N||NMT|NMT|N
Y|NMY|Nuveen Maryland Quality Municipal Income Fund Common Stock|N| |N|100|N||NMY|NMY|N
Y|NMZ|Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share|N| |N|100|N||NMZ|NMZ|N
Y|NNA|Navios Maritime Acquisition Corporation Common stock|N| |N|100|N||NNA|NNA|N
Y|NNBR|NN, Inc. - Common Stock|Q|Q|N|100|N|N||NNBR|N
Y|NNC|Nuveen North Carolina Quality Municipal Income Fund Common Stock|N| |N|100|N||NNC|NNC|N
Y|NNDM|Nano Dimension Ltd. - American Depositary Shares|Q|S|N|100|N|N||NNDM|N
Y|NNI|Nelnet, Inc. Common Stock|N| |N|100|N||NNI|NNI|N
Y|NNN|National Retail Properties Common Stock|N| |N|100|N||NNN|NNN|N
Y|NNN$E|National Retail Properties Depositary Shares, each representing a 1/100th interest in a share of 5.70% Series E Pfd.|N| |N|100|N||NNNpE|NNN-E|N
Y|NNN$F|National Retail Properties Depositary Shares, each representing a 1/100th interest in a share of 5.20% Series F Cumulative Redeemable Preferred Stock|N| |N|100|N||NNNpF|NNN-F|N
Y|NNVC|NanoViricides, Inc. NEW Common Stock|A| |N|100|N||NNVC|NNVC|N
Y|NNY|Nuveen New York Municipal Value Fund, Inc. Common Stock|N| |N|100|N||NNY|NNY|N
Y|NOA|North American Construction Group Ltd. Common Shares (no par)|N| |N|100|N||NOA|NOA|N
Y|NOAH|Noah Holdings Limited|N| |N|100|N||NOAH|NOAH|N
Y|NOBL|ProShares S&P 500 Dividend Aristocrats ETF|Z| |Y|100|N||NOBL|NOBL|N
Y|NOC|Northrop Grumman Corporation Common Stock|N| |N|100|N||NOC|NOC|N
Y|NODK|NI Holdings, Inc. - Common Stock|Q|S|N|100|N|N||NODK|N
Y|NOG|Northern Oil and Gas, Inc. Common Stock|A| |N|100|N||NOG|NOG|N
Y|NOK|Nokia Corporation Sponsored American Depositary Shares|N| |N|100|N||NOK|NOK|N
Y|NOM|Nuveen Missouri Quality Municipal Income Fund |N| |N|100|N||NOM|NOM|N
Y|NOMD|Nomad Foods Limited Ordinary Shares|N| |N|100|N||NOMD|NOMD|N
Y|NORW|Global X MSCI Norway ETF|P| |Y|100|N||NORW|NORW|N
Y|NOV|National Oilwell Varco, Inc. Common Stock|N| |N|100|N||NOV|NOV|N
Y|NOVN|Novan, Inc. - Common Stock|Q|G|N|100|N|N||NOVN|N
Y|NOVT|Novanta Inc. - Common Shares|Q|Q|N|100|N|N||NOVT|N
Y|NOW|ServiceNow, Inc. Common Stock|N| |N|100|N||NOW|NOW|N
Y|NP|Neenah, Inc. Common Stock|N| |N|100|N||NP|NP|N
Y|NPK|National Presto Industries, Inc. Common Stock|N| |N|100|N||NPK|NPK|N
Y|NPN|Nuveen Pennsylvania Municipal Value Fund Common Shares of Beneficial Interest|N| |N|100|N||NPN|NPN|N
Y|NPO|EnPro Industries Inc|N| |N|100|N||NPO|NPO|N
Y|NPTN|NeoPhotonics Corporation Common Stock|N| |N|100|N||NPTN|NPTN|N
Y|NPV|Nuveen Virginia Quality Municipal Income Fund Common Stock|N| |N|100|N||NPV|NPV|N
Y|NQP|Nuveen Pennsylvania Quality Municipal Income Fund Common Stock|N| |N|100|N||NQP|NQP|N
Y|NR|Newpark Resources, Inc. Common Stock|N| |N|100|N||NR|NR|N
Y|NRC|National Research Corporation - Common Stock|Q|Q|N|100|N|N||NRC|N
Y|NRE|NorthStar Realty Europe Corp. Common Stock|N| |N|100|N||NRE|NRE|N
Y|NRG|NRG Energy, Inc. Common Stock|N| |N|100|N||NRG|NRG|N
Y|NRIM|Northrim BanCorp Inc - Common Stock|Q|Q|N|100|N|N||NRIM|N
Y|NRK|Nuveen New York AMT-Free Quality Municipal Income Fund |N| |N|100|N||NRK|NRK|N
Y|NRO|Neuberger Berman Real Estate Securities Income Fund, Inc. Neuberger Berman Real Estate Securities Income Fund, Inc.|A| |N|100|N||NRO|NRO|N
Y|NRP|Natural Resource Partners LP Limited Partnership|N| |N|100|N||NRP|NRP|N
Y|NRT|North European Oil Royality Trust Common Stock|N| |N|100|N||NRT|NRT|N
Y|NRZ|New Residential Investment Corp. Common Stock|N| |N|100|N||NRZ|NRZ|N
Y|NS|Nustar Energy L.P.  Common Units|N| |N|100|N||NS|NS|N
Y|NS$A|Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units|N| |N|100|N||NSpA|NS-A|N
Y|NS$B|Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests|N| |N|100|N||NSpB|NS-B|N
Y|NS$C|Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units|N| |N|100|N||NSpC|NS-C|N
Y|NSA|National Storage Affiliates Trust Common Shares of Beneficial Interest|N| |N|100|N||NSA|NSA|N
Y|NSA$A|National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share)|N| |N|100|N||NSApA|NSA-A|N
Y|NSC|Norfolk Southern Corporation Common Stock|N| |N|100|N||NSC|NSC|N
Y|NSEC|National Security Group, Inc. - Common Stock|Q|G|N|100|N|N||NSEC|N
Y|NSH|Nustar GP Holdings, LLC Units|N| |N|100|N||NSH|NSH|N
Y|NSIT|Insight Enterprises, Inc. - Common Stock|Q|Q|N|100|N|N||NSIT|N
Y|NSL|Nuveen Senior Income Fund Common Stock|N| |N|100|N||NSL|NSL|N
Y|NSM|Nationstar Mortgage Holdings Inc. Common Stock|N| |N|100|N||NSM|NSM|N
Y|NSP|Insperity, Inc. Common Stock|N| |N|100|N||NSP|NSP|N
Y|NSPR|InspireMD Inc. Common Stock|A| |N|100|N||NSPR|NSPR|N
Y|NSPR.B|InspireMD, Inc. Series B Warrants, exercisable for one share of common stock (Expiring March 14, 2022)|A| |N|100|N||NSPR.WS.B|NSPR+B|N
Y|NSPR.W|InspireMD, Inc. Warrant|A| |N|100|N||NSPR.WS|NSPR+|N
Y|NSS|NuStar Logistics, L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043|N| |N|100|N||NSS|NSS|N
Y|NSSC|NAPCO Security Technologies, Inc. - Common Stock|Q|Q|N|100|N|N||NSSC|N
Y|NSTG|NanoString Technologies, Inc. - Common Stock|Q|G|N|100|N|N||NSTG|N
Y|NSU|Nevsun Resources Ltd Ordinary Shares|A| |N|100|N||NSU|NSU|N
Y|NSYS|Nortech Systems Incorporated - Common Stock|Q|S|N|100|N|N||NSYS|N
Y|NTAP|NetApp, Inc. - Common Stock|Q|Q|N|100|N|N||NTAP|N
Y|NTB|Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares|N| |N|100|N||NTB|NTB|N
Y|NTC|Nuveen Connecticut Quality Municipal Income Fund Common Stock|N| |N|100|N||NTC|NTC|N
Y|NTCT|NetScout Systems, Inc. - Common Stock|Q|Q|N|100|N|N||NTCT|N
Y|NTEC|Intec Pharma Ltd. - Ordinary Shares|Q|S|N|100|N|N||NTEC|N
Y|NTES|NetEase, Inc. - American Depositary Shares, each representing 25 ordinary shares|Q|Q|N|100|N|N||NTES|N
Y|NTEST|NYSE Tick Pilot Test Sym-Control|N| |N|100|Y||NTEST|NTEST|N
Y|NTEST.A|NYSE Tick Pilot Test Sym-G1|N| |N|100|Y||NTEST.A|NTEST.A|N
Y|NTEST.B|NYSE Tick Pilot Test Sym-G2|N| |N|100|Y||NTEST.B|NTEST.B|N
Y|NTEST.C|Tick Pilot Test C Common Stock|N| |N|100|Y||NTEST.C|NTEST.C|N
Y|NTG|Tortoise MLP Fund, Inc. Common Stock|N| |N|100|N||NTG|NTG|N
Y|NTGR|NETGEAR, Inc. - Common Stock|Q|Q|N|100|N|N||NTGR|N
Y|NTIC|Northern Technologies International Corporation - Common Stock|Q|G|N|100|N|N||NTIC|N
Y|NTIP|Network-1 Technologies, Inc. Common Stock|A| |N|100|N||NTIP|NTIP|N
Y|NTLA|Intellia Therapeutics, Inc. - Common Stock|Q|G|N|100|N|N||NTLA|N
Y|NTN|NTN Buzztime, Inc. Common Stock|A| |N|100|N||NTN|NTN|N
Y|NTNX|Nutanix, Inc. - Class A Common Stock|Q|Q|N|100|N|N||NTNX|N
Y|NTP|Nam Tai Property Inc. Common Stock|N| |N|100|N||NTP|NTP|N
Y|NTR|Nutrien Ltd. Common Shares|N| |N|100|N||NTR|NTR|N
Y|NTRA|Natera, Inc. - Common Stock|Q|Q|N|100|N|N||NTRA|N
Y|NTRI|NutriSystem Inc - Common Stock|Q|Q|N|100|N|N||NTRI|N
Y|NTRP|Neurotrope, Inc. - Common Stock|Q|S|N|100|N|N||NTRP|N
Y|NTRS|Northern Trust Corporation - Common Stock|Q|Q|N|100|N|N||NTRS|N
Y|NTRSP|Northern Trust Corporation - Depository Shares|Q|Q|N|100|N|N||NTRSP|N
Y|NTWK|NETSOL Technologies Inc. - Common Stock|Q|S|N|100|N|N||NTWK|N
Y|NTX|Nuveen Texas Quality Municipal Income Fund Common Stock|N| |N|100|N||NTX|NTX|N
Y|NTZ|Natuzzi, S.p.A.|N| |N|100|N||NTZ|NTZ|N
Y|NUAG|NuShares Enhanced Yield US Aggregate Bond ETF ETF|P| |Y|100|N||NUAG|NUAG|N
Y|NUAN|Nuance Communications, Inc. - Common Stock|Q|Q|N|100|N|N||NUAN|N
Y|NUBD|NuShares ESG U.S. Aggregate Bond ETF|P| |Y|100|N||NUBD|NUBD|N
Y|NUDM|NuShares ESG International Developed Markets Equity ETF|Z| |Y|100|N||NUDM|NUDM|N
Y|NUE|Nucor Corporation Common Stock|N| |N|100|N||NUE|NUE|N
Y|NUEM|NuShares ESG Emerging Markets Equity ETF|Z| |Y|100|N||NUEM|NUEM|N
Y|NUGT|Direxion Daily Gold Miners Index Bull 3X Shares|P| |Y|100|N||NUGT|NUGT|N
Y|NULG|NuShares ESG Large-Cap Growth ETF|Z| |Y|100|N||NULG|NULG|N
Y|NULV|NuShares ESG Large-Cap Value ETF|Z| |Y|100|N||NULV|NULV|N
Y|NUM|Nuveen Michigan Quality Municipal Income Fund Common Stock|N| |N|100|N||NUM|NUM|N
Y|NUMG|NuShares ESG Mid-Cap Growth ETF|Z| |Y|100|N||NUMG|NUMG|N
Y|NUMV|NuShares ESG Mid-Cap Value ETF|Z| |Y|100|N||NUMV|NUMV|N
Y|NUO|Nuveen Ohio Quality Municipal Income Fund Common Stock|N| |N|100|N||NUO|NUO|N
Y|NURE|NuShares Enhanced Yield US Aggregate Bond ETF ETF|Z| |Y|100|N||NURE|NURE|N
Y|NURO|NeuroMetrix, Inc. - Common Stock|Q|S|N|100|N|N||NURO|N
Y|NUROW|NeuroMetrix, Inc. - Warrants|Q|S|N|100|N|N||NUROW|N
Y|NUS|Nu Skin Enterprises, Inc. Common Stock|N| |N|100|N||NUS|NUS|N
Y|NUSA|NuShares Enhanced Yield 1-5 Year U.S. Aggregate Bond ETF|P| |Y|100|N||NUSA|NUSA|N
Y|NUSC|NuShares ESG Small-Cap ETF|Z| |Y|100|N||NUSC|NUSC|N
Y|NUV|Nuveen Municipal Value Fund, Inc. Common Stock|N| |N|100|N||NUV|NUV|N
Y|NUVA|NuVasive, Inc. - Common Stock|Q|Q|N|100|N|N||NUVA|N
Y|NUW|Nuveen AMT-Free Municipal Value Fund|N| |N|100|N||NUW|NUW|N
Y|NVAX|Novavax, Inc. - Common Stock|Q|Q|N|100|N|N||NVAX|N
Y|NVCN|Neovasc Inc. - Common Shares|Q|S|N|100|N|D||NVCN|N
Y|NVCR|NovoCure Limited - Ordinary Shares|Q|Q|N|100|N|N||NVCR|N
Y|NVDA|NVIDIA Corporation - Common Stock|Q|Q|N|100|N|N||NVDA|N
Y|NVEC|NVE Corporation - Common Stock|Q|S|N|100|N|N||NVEC|N
Y|NVEE|NV5 Global, Inc. - Common Stock|Q|S|N|100|N|N||NVEE|N
Y|NVFY|Nova Lifestyle, Inc - Common Stock|Q|G|N|100|N|N||NVFY|N
Y|NVG|Nuveen AMT-Free Municipal Credit Income Fund |N| |N|100|N||NVG|NVG|N
Y|NVGS|Navigator Holdings Ltd. Ordinary Shares (Marshall Islands)|N| |N|100|N||NVGS|NVGS|N
Y|NVIV|InVivo Therapeutics Holdings Corp. - Common Stock|Q|G|N|100|N|N||NVIV|N
Y|NVLN|Novelion Therapeutics Inc.  - Common Shares|Q|Q|N|100|N|N||NVLN|N
Y|NVMI|Nova Measuring Instruments Ltd. - Ordinary Shares|Q|Q|N|100|N|N||NVMI|N
Y|NVMM|Novume Solutions, Inc. - Common Stock|Q|S|N|100|N|N||NVMM|N
Y|NVO|Novo Nordisk A/S Common Stock|N| |N|100|N||NVO|NVO|N
Y|NVR|NVR, Inc. Common Stock|N| |N|10|N||NVR|NVR|N
Y|NVRO|Nevro Corp. Common Stock|N| |N|100|N||NVRO|NVRO|N
Y|NVS|Novartis AG Common Stock|N| |N|100|N||NVS|NVS|N
Y|NVT|nVent Electric plc Ordinary Shares |N| |N|100|N||NVT|NVT|N
Y|NVTA|Invitae Corporation Common Stock|N| |N|100|N||NVTA|NVTA|N
Y|NVTR|Nuvectra Corporation - Common Stock|Q|G|N|100|N|N||NVTR|N
Y|NVUS|Novus Therapeutics, Inc. - Common Stock|Q|S|N|100|N|N||NVUS|N
Y|NWBI|Northwest Bancshares, Inc. - Common Stock|Q|Q|N|100|N|N||NWBI|N
Y|NWE|NorthWestern Corporation Common Stock|N| |N|100|N||NWE|NWE|N
Y|NWFL|Norwood Financial Corp. - Common Stock|Q|G|N|100|N|N||NWFL|N
Y|NWHM|New Home Company Inc. (The) Common Stock|N| |N|100|N||NWHM|NWHM|N
Y|NWL|Newell Brands Inc. Common Stock|N| |N|100|N||NWL|NWL|N
Y|NWLI|National Western Life Group, Inc. - Class A Common Stock|Q|Q|N|100|N|N||NWLI|N
Y|NWN|Northwest Natural Gas Company Common Stock|N| |N|100|N||NWN|NWN|N
Y|NWPX|Northwest Pipe Company - Common Stock|Q|Q|N|100|N|N||NWPX|N
Y|NWS|News Corporation - Class B Common Stock|Q|Q|N|100|N|N||NWS|N
Y|NWSA|News Corporation - Class A Common Stock|Q|Q|N|100|N|N||NWSA|N
Y|NWY|New York & Company, Inc. New York & Company, Inc. Common Shares|N| |N|100|N||NWY|NWY|N
Y|NX|Quanex Building Products Corporation Common Stock|N| |N|100|N||NX|NX|N
Y|NXC|Nuveen California Select Tax-Free Income Portfolio Common Stock|N| |N|100|N||NXC|NXC|N
Y|NXE|Nexgen Energy Ltd. Common Shares|A| |N|100|N||NXE|NXE|N
Y|NXEO|Nexeo Solutions, Inc. - Common Stock|Q|S|N|100|N|N||NXEO|N
Y|NXEOU|Nexeo Solutions, Inc. - Unit|Q|S|N|100|N|N||NXEOU|N
Y|NXEOW|Nexeo Solutions, Inc. - Warrant|Q|S|N|100|N|N||NXEOW|N
Y|NXJ|Nuveen New Jersey Qualified Municipal Fund |N| |N|100|N||NXJ|NXJ|N
Y|NXN|Nuveen New York Select Tax-Free Income Portfolio Common Stock|N| |N|100|N||NXN|NXN|N
Y|NXP|Nuveen Select Tax Free Income Portfolio Common Stock|N| |N|100|N||NXP|NXP|N
Y|NXPI|NXP Semiconductors N.V. - Common Stock|Q|Q|N|100|N|N||NXPI|N
